id,claim,evidence_doc_id,evidence_label,evidence_sentences,cited_doc_ids
885,One in five surgical randomized controlled trials are discontinued early.,6477536,SUPPORT,[17],[6477536]
886,One in two surgical randomized controlled trials are discontinued early.,6477536,CONTRADICT,[10],[6477536]
886,One in two surgical randomized controlled trials are discontinued early.,6477536,CONTRADICT,[17],[6477536]
890,Origin gross domestic product(GDP) is negatively related to dengue virus (DENV-1) diffusion in air traffic shipments.,,,[],[2097256]
891,Origin gross domestic product(GDP) is positively related to dengue virus (DENV-1) diffusion in air traffic shipments.,,,[],[2097256]
893,Osteocytes have an essential role in G-CSF induced HSPC mobilization.,13509809,SUPPORT,[2],[13509809]
893,Osteocytes have an essential role in G-CSF induced HSPC mobilization.,13509809,SUPPORT,[4],[13509809]
894,"Osteoparthritis (OA) is characterized by degeneration of articular cartilage, joint edge, and subchondral bone hyperplasia.",,,[],[14724693]
895,Over half of the gabonese children with Schimmelpenning-Feuerstein-Mims syndrome (SFM) had a plasma lactate of more than 5mmol/L.,,,[],[18750453]
896,Overexpressing Cnp1 N-tail variants exacerbates the temperature-sensitive growth defect of scm3-139.,,,[],[14338915]
897,Overexpressing Cnp1 N-tail variants rescues the temperature-sensitive growth defect of scm3-139.,,,[],[14338915]
898,Oxidative DNA damage activates STING signalling.,,,[],[13106686  5572127]
899,Oxidative DNA damage inhibits STING signalling.,,,[],[13106686  5572127]
900,Oxidative phosphorylation is one of the primary glycometabolic pathways in cells.,,,[],[18678095]
901,PCSK9 inhibitors decrease plasma Lp(a) levels.,6540064,SUPPORT,[3],[6540064]
901,PCSK9 inhibitors decrease plasma Lp(a) levels.,6540064,SUPPORT,[16],[6540064]
902,PD-1 triggering on monocytes enhances IL-10 production by monocytes.,10648422,SUPPORT,[4],[10648422]
902,PD-1 triggering on monocytes enhances IL-10 production by monocytes.,10648422,SUPPORT,[5],[10648422]
908,PGE 2 suppresss intestinal tumor growth by altering the expression of tumor suppressing and DNA repair genes.,,,[],[6923961]
909,PKG-la does not have a large impact on expression of pain hypersensitivity in PGK-la knockout mice.,11254556,CONTRADICT,[3],[11254556]
909,PKG-la does not have a large impact on expression of pain hypersensitivity in PGK-la knockout mice.,11254556,CONTRADICT,[9],[11254556]
910,PKG-la does not have a large impact on expression of spinal long term potentiation in PGK-la knockout mice.,11254556,CONTRADICT,[5],[11254556]
912,PKG-la plays an essential role in expression of spinal long term potentiation in PGK-la knockout mice.,11254556,SUPPORT,[5],[11254556]
916,PRC1-bound plasmids sediment at a slower rate in unbound plasmids than in sucrose gradients.,,,[],[18037805]
917,PTEN is a regulator for the transcriptional activity of SRF,34071621,SUPPORT,[2],[34071621]
917,PTEN is a regulator for the transcriptional activity of SRF,34071621,SUPPORT,[3],[34071621]
917,PTEN is a regulator for the transcriptional activity of SRF,34071621,SUPPORT,[4],[34071621]
919,Participants who quit smoking reduce lung cancer risk by approximately 50%.,16422880,SUPPORT,[11],[16422880]
923,Patients in stable partnerships have a slower progression from HIV to AIDS.,17077004,SUPPORT,[7],[17077004]
923,Patients in stable partnerships have a slower progression from HIV to AIDS.,17077004,SUPPORT,[9],[17077004]
925,Patients in stable partnerships progress from HIV to death at the same rate as patients not in partnerships.,17077004,CONTRADICT,[7],[17077004]
925,Patients in stable partnerships progress from HIV to death at the same rate as patients not in partnerships.,17077004,CONTRADICT,[9],[17077004]
926,Patients with common epithelial cancers  are more likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,16390264,SUPPORT,[6 7],[16390264]
926,Patients with common epithelial cancers  are more likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,16390264,SUPPORT,[10],[16390264]
927,Patients with common epithelial cancers are less likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,16390264,CONTRADICT,[6 7],[16390264]
927,Patients with common epithelial cancers are less likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,16390264,CONTRADICT,[10],[16390264]
928,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,18174210,CONTRADICT,[2],[18174210]
928,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,18174210,CONTRADICT,[9],[18174210]
928,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,18174210,CONTRADICT,[10],[18174210]
929,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,18174210,SUPPORT,[2],[18174210]
929,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,18174210,SUPPORT,[9],[18174210]
929,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,18174210,SUPPORT,[10],[18174210]
930,Patients with panic anxiety show decreased CSF levels of hypocretin.,16056514,CONTRADICT,[5],[16056514]
933,Pediatric SCD patients with vaso-occlusive crisis show increased morphine use after breathing 80 ppm iNO for 4 hours.,14711483,SUPPORT,[12],[14711483]
934,Perigenital skin is not the primary site of HIV acquisition.,,,[],[8563659]
935,Peroxynitrite is required for induction of T cell tolerance.,5483793,SUPPORT,[3 5],[5483793]
938,Persister cells provide relapse resistance in cancer patients.,,,[],[26231129]
939,Persistor cells are one reason for incomplete responses to Tyrosine kinase inhibitor (TKI) therapy in cancer patients.,,,[],[26231129]
940,Pharmacist attendance at ward rounds increases adverse events in wards.,12258338,CONTRADICT,[11],[12258338]
940,Pharmacist attendance at ward rounds increases adverse events in wards.,12258338,CONTRADICT,[14],[12258338]
941,Pharmacist attendance at ward rounds reduces adverse events in wards.,12258338,SUPPORT,[11],[12258338]
941,Pharmacist attendance at ward rounds reduces adverse events in wards.,12258338,SUPPORT,[14],[12258338]
942,Phase information is useful for predicting donor-recipient matches in organ transplantation.,11527199,SUPPORT,[3],[11527199]
944,Physical activity does not improve cognitive function in individuals with Alzheimers.,1642727,CONTRADICT,[9],[1642727]
944,Physical activity does not improve cognitive function in individuals with Alzheimers.,1642727,CONTRADICT,[13],[1642727]
945,Physical activity level has no association with the difference in maximal oxygen consumption between black and white youth.,,,[],[ 8428935 26112696  4463588 13083189]
946,Physical activity level is associated with the difference in maximal oxygen consumption between black and white youth.,,,[],[ 8428935 26112696  4463588 13083189]
949,Physical injury represses transgultaminase activity.,,,[],[13578199]
951,Piezo1 channels are sensors for cell migration in epithelial cells.,21414718,SUPPORT,[3],[21414718]
951,Piezo1 channels are sensors for cell migration in epithelial cells.,21414718,SUPPORT,[7],[21414718]
951,Piezo1 channels are sensors for cell migration in epithelial cells.,21414718,SUPPORT,[8],[21414718]
951,Piezo1 channels are sensors for cell migration in epithelial cells.,21414718,SUPPORT,[11],[21414718]
952,Pioglitazone use is not associated with an increased risk of prostate cancer.,3355397,CONTRADICT,[12],[3355397]
952,Pioglitazone use is not associated with an increased risk of prostate cancer.,3355397,CONTRADICT,[16],[3355397]
953,Pioglitazone use is significantly associated with an increased risk of pancreatic cancer.,3355397,SUPPORT,[12],[3355397]
953,Pioglitazone use is significantly associated with an increased risk of pancreatic cancer.,3355397,SUPPORT,[13],[3355397]
953,Pioglitazone use is significantly associated with an increased risk of pancreatic cancer.,3355397,SUPPORT,[16],[3355397]
954,Pioglitazone use is significantly associated with an increased risk of prostate cancer.,3355397,SUPPORT,[12],[3355397]
954,Pioglitazone use is significantly associated with an increased risk of prostate cancer.,3355397,SUPPORT,[16],[3355397]
955,Pioneer factor OCT3/4 interacts with major chromatin remodeling factors.,2078658,SUPPORT,[3],[ 2078658 30507607]
955,Pioneer factor OCT3/4 interacts with major chromatin remodeling factors.,30507607,SUPPORT,[3],[ 2078658 30507607]
959,Polymeal nutrition increases cardiovascular mortality.,8780599,CONTRADICT,[6],[8780599]
959,Polymeal nutrition increases cardiovascular mortality.,8780599,CONTRADICT,[8],[8780599]
962,Post-transcriptional handling of mitochondrial transcripts occurs in mitochondrial RNA granules.,13931771,SUPPORT,[6],[13931771   935538  4306711]
962,Post-transcriptional handling of mitochondrial transcripts occurs in mitochondrial RNA granules.,935538,SUPPORT,[1 5],[13931771   935538  4306711]
962,Post-transcriptional handling of mitochondrial transcripts occurs in mitochondrial RNA granules.,4306711,SUPPORT,[2],[13931771   935538  4306711]
962,Post-transcriptional handling of mitochondrial transcripts occurs in mitochondrial RNA granules.,4306711,SUPPORT,[6],[13931771   935538  4306711]
963,Pre-mRNAs associated with spliceosomal components are less stable than unassociated splicing substrates.,4162857,CONTRADICT,[5],[ 4162857 29828242]
964,Pre-mRNAs associated with spliceosomal components are more stable than unassociated splicing substrates.,4162857,SUPPORT,[5],[ 4162857 29828242]
965,Prescribed exercise training improves quality of life.,40817021,SUPPORT,[10],[40817021]
965,Prescribed exercise training improves quality of life.,40817021,SUPPORT,[12],[40817021]
965,Prescribed exercise training improves quality of life.,40817021,SUPPORT,[14],[40817021]
969,PrimPol degrades short DNA replication intermediates on the leading strand during DNA replication.,,,[],[19356271 17368516]
970,PrimPol generates short DNA replication intermediates on the leading strand during DNA replication.,,,[],[19356271 17368516]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,46695481,CONTRADICT,[0],[46695481 27873158 28617573  9764256]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,46695481,CONTRADICT,[9],[46695481 27873158 28617573  9764256]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,27873158,CONTRADICT,[0],[46695481 27873158 28617573  9764256]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,27873158,CONTRADICT,[15],[46695481 27873158 28617573  9764256]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,27873158,CONTRADICT,[21],[46695481 27873158 28617573  9764256]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,28617573,CONTRADICT,[8],[46695481 27873158 28617573  9764256]
972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,9764256,CONTRADICT,[13],[46695481 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,27446873,SUPPORT,[7],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,27446873,SUPPORT,[10],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,27873158,SUPPORT,[0],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,27873158,SUPPORT,[21],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,28617573,SUPPORT,[7],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,28617573,SUPPORT,[8],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,9764256,SUPPORT,[13],[27446873 27873158 28617573  9764256]
973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,9764256,SUPPORT,[16],[27446873 27873158 28617573  9764256]
976,Primary pro-inflammatory cytokines suppress secondary pro- and anti-inflammatory mediators.,,,[],[5304891]
977,Pro-inflammatory cytokines are up regulated during tumor development.,39264456,SUPPORT,[8 9],[14075252 39264456]
978,Pro-inflammatory cytokines are up repressed during tumor development.,,,[],[14075252]
979,Progerin induces premature aging in stem cells.,11659421,SUPPORT,[3],[11659421]
979,Progerin induces premature aging in stem cells.,11659421,SUPPORT,[5],[11659421]
980,Propriospinal interneurons that play a role in the plastic reorganization of spinal circuits are integral for recovery from spinal cord injury.,20128547,SUPPORT,[3],[20128547]
980,Propriospinal interneurons that play a role in the plastic reorganization of spinal circuits are integral for recovery from spinal cord injury.,20128547,SUPPORT,[4],[20128547]
984,Pseudogene PTENP1 encodes a transcript that regulates PTEN expression.,6828370,SUPPORT,[3],[6828370]
988,Pseudoknots are not evolutionarily conserved in most eukaryotes.,,,[],[3033830]
989,"Pure neural progenitor cell (NPC) populations can only be obtained from cell cultures that undergo passaging, filtration, or other isolation and cell sorting methods.",,,[],[9988425]
990,Pyridostatin decreases telomere fragility in BRCA2-deficient cells.,16472469,CONTRADICT,[4],[16472469]
992,Pyridostatin deregulates G2/M progression.,16472469,SUPPORT,[5],[16472469]
994,Pyridostatin encourages proliferation of homologous recombination - defective cells.,16472469,CONTRADICT,[5],[16472469]
996,Pyridostatin induces checkpoint activation.,16472469,SUPPORT,[5],[16472469]
997,Pyridostatin induces double-strand breaks accumulation.,16472469,SUPPORT,[5],[16472469]
998,Pyridostatin prevents double-strand breaks accumulation.,16472469,CONTRADICT,[5],[16472469]
999,Pyridostatin reduces proliferation of homologous recombination - defective cells.,16472469,SUPPORT,[5],[16472469]
1000,Pyridostatin stabilizes the G - quadruplex in the telomeric region.,16472469,SUPPORT,[4],[16472469]
1001,R2D2 stops miRNA production by increasing the selectivity of Dcr2 for long dsRNA.,,,[],[5702790]
1002,RA activation of DIF2 and NB4 cells induces hallmarks of transcriptionally active promoters.,,,[],[13639330]
1003,RAD52 is involved in break-induced DNA replication (BIR).,14332945,SUPPORT,[6],[14332945  4319844  4899981]
1003,RAD52 is involved in break-induced DNA replication (BIR).,4319844,SUPPORT,[2],[14332945  4319844  4899981]
1003,RAD52 is involved in break-induced DNA replication (BIR).,4899981,SUPPORT,[1],[14332945  4319844  4899981]
1003,RAD52 is involved in break-induced DNA replication (BIR).,4899981,SUPPORT,[5],[14332945  4319844  4899981]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,301838,CONTRADICT,[1],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,301838,CONTRADICT,[3],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,2734421,CONTRADICT,[2],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,2734421,CONTRADICT,[3],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,2734421,CONTRADICT,[4],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,2734421,CONTRADICT,[5],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,3952288,CONTRADICT,[3],[ 301838 2734421 3952288]
1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,3952288,CONTRADICT,[4],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,301838,SUPPORT,[1],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,301838,SUPPORT,[3],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,2734421,SUPPORT,[2],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,2734421,SUPPORT,[3],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,2734421,SUPPORT,[4],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,2734421,SUPPORT,[5],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,3952288,SUPPORT,[3],[ 301838 2734421 3952288]
1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,3952288,SUPPORT,[4],[ 301838 2734421 3952288]
1006,RTEL1 interacts with TRF2 through a C4C4 motif,4926049,SUPPORT,[3],[4926049]
1008,RUNX is not expressed in skin tissue.,,,[],[2547636]
1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,1982286,SUPPORT,[3],[1982286]
1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,1982286,SUPPORT,[5],[1982286]
1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,9745001,CONTRADICT,[6],[9745001]
1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,9745001,CONTRADICT,[12],[9745001]
1015,Rapamycin delays aging in fruit flies.,6277638,SUPPORT,[2],[6277638]
1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,,,[],[6277638]
1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,11603066,SUPPORT,[6],[11603066]
1023,Recognition of start codons depends on the translation initiation factor IF3.,16927286,SUPPORT,[4],[16927286]
1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,,,[],[32408470]
1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,,,[],[3113630]
1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,,,[],[3113630]
1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,13923140,SUPPORT,[2 3],[13923140 11899391]
1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,11899391,SUPPORT,[6],[13923140 11899391]
1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,6441369,SUPPORT,[2],[6441369]
1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,12486491,SUPPORT,[2],[12486491]
1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,,,[],[6836086]
1033,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpF in 2D BN-PAGE gels.,,,[],[6836086]
1034,Removal of H3K9me3 by ectopic expression of other H3K9 demethylases decreases reprogramming efficiency in SCNT experiments.,4547102,CONTRADICT,[3],[4547102]
1035,Removal of H3K9me3 by ectopic expression of other H3K9 demethylases improves reprogramming efficiency in SCNT experiments.,4547102,SUPPORT,[3],[4547102]
1036,Removal of H3K9me3 improves reprogramming efficiency in human somatic cell nuclear transfer experiments.,4547102,SUPPORT,[3],[4547102]
1037,Replacement of OCT4 and SOX2 genes with GATA3 has the ability to reprogram human cells.,,,[],[16287725]
1038,Replacement of OCT4 and SOX2 genes with GATA3 is not capable of reprogramming human cells.,,,[],[16287725]
1040,Replacement of histone H2A with H2A.Z accelerates gene activation in yeasts by destabilizing +1 nucleosomes.,25254425,SUPPORT,[3],[25254425 16626264]
1042,Repressing IL-18 has negative effects on atherosclerotic lesion composition and progression.,17421851,CONTRADICT,[6],[17421851]
1042,Repressing IL-18 has negative effects on atherosclerotic lesion composition and progression.,17421851,CONTRADICT,[7],[17421851]
1043,Retinoic acid receptor-related orphan receptor gamma (RORγ) is a therapeutic target for castration-resistant prostate cancer (CRPC),17671145,SUPPORT,[6],[17671145]
1043,Retinoic acid receptor-related orphan receptor gamma (RORγ) is a therapeutic target for castration-resistant prostate cancer (CRPC),17671145,SUPPORT,[7],[17671145]
1044,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in gluconeogenesis.,22500262,SUPPORT,[4],[22500262]
1044,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in gluconeogenesis.,22500262,SUPPORT,[5],[22500262]
1045,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in hepatic glucose metabolism.,22500262,SUPPORT,[2 3],[22500262]
1045,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in hepatic glucose metabolism.,22500262,SUPPORT,[4],[22500262]
1045,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in hepatic glucose metabolism.,22500262,SUPPORT,[5],[22500262]
1046,Ribosomal protein (RP) expression is controlled in part by stress-activated regulators.,,,[],[  418246  4324278 16712164]
1047,Ribosome-inactivating protein-2 (RIP-2) interacts with the p75 NTR death domain,,,[],[14706752]
1048,Ribosomopathies have a high degree of cell and tissue specific pathology.,12486491,SUPPORT,[5 6],[12486491]
1050,Risedronate increases risk of vertebral and non-vertebral fractures.,19878070,CONTRADICT,[ 8 10],[19878070]
1052,Rising temperatures caused by global warming increases risk of dengue fever transmission.,,,[],[18816720]
1053,Rising temperatures caused by global warming lowers the risk of dengue fever transmission.,,,[],[18816720]
1054,Risk of cardiovascular events can be cut by a third by using antihypertensive drug therapy among hemodialysis patients.,10072941,SUPPORT,[4],[10072941]
1055,Risk-adjusted mortality rates are similar in teaching and non-teaching hospitals.,13906581,SUPPORT,[6],[13906581]
1055,Risk-adjusted mortality rates are similar in teaching and non-teaching hospitals.,13906581,SUPPORT,[13],[13906581]
1056,Rotator cuff exercises are more effective than general exercise therapy in reducing pain and improving function of the shoulder.,4200695,SUPPORT,[11],[4200695]
1058,Roughly 55% of women with chronic pelvic pain have no underlying pathology.,,,[],[13027590]
1065,Satellite cell dysfunction is a key factor in sarcopenia development.,20418809,CONTRADICT,[3],[20418809]
1065,Satellite cell dysfunction is a key factor in sarcopenia development.,20418809,CONTRADICT,[4],[20418809]
1067,ScPif1p has higher binding ability to G-rich ssDNA than to non-G-rich ssDNA.,,,[],[4429668]
1068,ScPif1p has reduced binding ability to G-rich ssDNA compared to non-G-rich ssDNA.,,,[],[4429668]
1069,Scapular stabilizer exercises are more effective than general exercise therapy in reducing pain and improving function of the shoulder.,4200695,SUPPORT,[11],[4200695]
1069,Scapular stabilizer exercises are more effective than general exercise therapy in reducing pain and improving function of the shoulder.,4200695,SUPPORT,[12],[4200695]
1069,Scapular stabilizer exercises are more effective than general exercise therapy in reducing pain and improving function of the shoulder.,4200695,SUPPORT,[14],[4200695]
1070,Self-advocacy training is effective at decreasing homelessness.,,,[],[25649714]
1072,Sepsis related mortality has remained stable between 2009-2014.,4824840,SUPPORT,[10],[4824840]
1072,Sepsis related mortality has remained stable between 2009-2014.,4824840,SUPPORT,[13],[4824840]
1073,Sepsis related mortality has risen from 2009 to 2014.,4824840,CONTRADICT,[10],[4824840]
1073,Sepsis related mortality has risen from 2009 to 2014.,4824840,CONTRADICT,[13],[4824840]
1074,Sequence conservation in gene regulatory regions between species is a high-accuracy predictor of conserved functionality.,,,[],[14658685]
1075,Sequence conservation in gene regulatory regions between species is a poor predictor of conserved functionality.,,,[],[14658685]
1081,Side effects associated with antidepressants do not represent a mortality risk to postmenopausal women.,5691302,CONTRADICT,[10],[5691302]
1081,Side effects associated with antidepressants do not represent a mortality risk to postmenopausal women.,5691302,CONTRADICT,[13],[5691302]
1084,Side effects associated with antidepressants increases risk of stroke.,5691302,SUPPORT,[10],[5691302]
1085,Side effects associated with antidepressants lower risk of myocardial infarction.,,,[],[5691302]
1087,Sildenafil worsens erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.,39281140,CONTRADICT,[7],[39281140]
1087,Sildenafil worsens erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.,39281140,CONTRADICT,[9],[39281140]
1090,Smc5/6 engagment halts the activation of SUMO E3 ligase Mms21 by ATP-dependent remolding.,17628888,CONTRADICT,[7],[17628888]
1091,Sn is present on mature DCs during inflammation in vivo.,,,[],[2603304]
1096,Specialized functional cell types can be derived from human pluripotent stem cells.,,,[],[29638116]
1097,Splenomegaly is observed in knockin mouse lacking the SHP-2 MAPK pathway.,26851674,SUPPORT,[1],[26851674]
1098,Stacking is more stable when a purine is present in the +5 position (C1698).,,,[],[13552682]
1101,Stiff substrates encourage mesodermal differentiation by degrading beta-catenin in an integrin-dependent manner.,3874000,CONTRADICT,[5],[3874000]
1102,Stiff substrates inhibit mesodermal differentiation by degrading beta-catenin in an integrin-dependent manner.,3874000,SUPPORT,[5],[3874000]
1103,Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,3898784,CONTRADICT,[8],[3898784]
1103,Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,3898784,CONTRADICT,[9],[3898784]
1103,Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,3898784,CONTRADICT,[10],[3898784]
1103,Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,3898784,CONTRADICT,[13],[3898784]
1105,Students who perform poorly in the early years of medical school are at increased risk for professional misconduct later in their careers.,6710713,SUPPORT,[7],[6710713]
1105,Students who perform poorly in the early years of medical school are at increased risk for professional misconduct later in their careers.,6710713,SUPPORT,[8],[6710713]
1105,Students who perform poorly in the early years of medical school are at increased risk for professional misconduct later in their careers.,6710713,SUPPORT,[9],[6710713]
1106,Students who perform poorly in the early years of medical school are less likely to commit professional misconduct later in their careers.,6710713,CONTRADICT,[7],[6710713]
1106,Students who perform poorly in the early years of medical school are less likely to commit professional misconduct later in their careers.,6710713,CONTRADICT,[8],[6710713]
1106,Students who perform poorly in the early years of medical school are less likely to commit professional misconduct later in their careers.,6710713,CONTRADICT,[9],[6710713]
1109,Suboptimal nutrition is a leading cause of premature death,13770184,SUPPORT,[13],[13770184  8582337]
1109,Suboptimal nutrition is a leading cause of premature death,8582337,SUPPORT,[13],[13770184  8582337]
1111,Sudden death can occur in patients with complex ventricular arrhythmias.,,,[],[1686881]
1112,Sudden death can occur in patients with orthostatic hypertension without cardiac conduction abnormalities.,,,[],[1686881]
1114,"Surfactin producing cells and exopolymer producing cells cooperate to generate ""Van Gogh"" bundles that have sliding abilities on specialized media.",12824568,SUPPORT,[6],[12824568]
1114,"Surfactin producing cells and exopolymer producing cells cooperate to generate ""Van Gogh"" bundles that have sliding abilities on specialized media.",12824568,SUPPORT,[7],[12824568]
1115,Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,44048701,SUPPORT,[11],[44048701]
1115,Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,44048701,SUPPORT,[12],[44048701]
1115,Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,44048701,SUPPORT,[13],[44048701]
1115,Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,44048701,SUPPORT,[15],[44048701]
1118,Sweet taste receptors on the tongue are deactivated by between 1 and 10 mM glucose.,,,[],[23351136]
1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,5323845,SUPPORT,[4],[ 5323845 18997216 13907928]
1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,5323845,SUPPORT,[10],[ 5323845 18997216 13907928]
1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,18997216,SUPPORT,[0],[ 5323845 18997216 13907928]
1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,18997216,SUPPORT,[3],[ 5323845 18997216 13907928]
